SNOMEDCTCodes,Description
956391000000108,NA
69028005,Granular cell carcinoma
187807003,Overlapping malignant lesion of retroperitoneum and peritoneum
109824000,Overlapping malignant neoplasm of major salivary gland
188261005,"Malignant neoplasm of eyeball excluding conjunctiva, cornea, retina and choroid"
93833009,Malignant neoplasm of ilium
94481001,Secondary malignant neoplasm of penis
187622006,Malignant tumor of labial mucosa
363516004,Malignant tumour of penis
94681006,Secondary malignant neoplasm of vulva
8734000,Choriocarcinoma combined with other germ cell elements
448670003,Malignant neoplasm of posterior mediastinum (disorder)
57596004,Oxyphilic adenocarcinoma
84427001,Mullerian mixed tumor
35868009,Carcinoid syndrome
187945003,Malignant neoplasm of first metacarpal bone
254611009,Malignant tumour of endocrine pancreas
187723009,Malignant neoplasm of thoracic esophagus
64524002,Intraductal papillary adenocarcinoma with invasion
24653009,"Spindle cell melanoma, type A"
254503007,Malignant tumor of inferior surface of soft palate
271467005,"Malignant neoplasm of bone, connective tissue, skin and breast"
363425008,Malignant tumour of maxillary sinus
94544002,Secondary malignant neoplasm of skin of breast
1090181000000105,NA
307726001,Anaemia in ovarian carcinoma
88253001,"Ameloblastoma, malignant"
363420003,Malignant retroperitoneal tumour
68827007,Spindle cell melanoma
372143007,Carcinoma of stomach (disorder)
277782009,Malignant peritoneal local recurrence
363490009,Malignant tumor of anus
126906006,Neoplasm of prostate
254990009,Mucoepidermoid tumour of lacrimal gland
187976009,Malignant neoplasm of fourth metatarsal bone
188000002,Malignant neoplasm of connective and soft tissue of hip
12354007,"Retinoblastoma, undifferentiated"
314992001,Metastasis from malignant tumour of cervix
28953002,Angiomyosarcoma
94264008,Secondary malignant neoplasm of connective and other soft tissues
188030005,Malignant melanoma of lip
187969004,Malignant neoplasm of intermediate cuneiform
188339002,Malignant neoplasm of pituitary gland and craniopharyngeal duct
187804005,Malignant neoplasm of retrocaecal tissue
363390005,Malignant tumour of palate
255084004,Squamous cell carcinoma of anal margin
371982006,Malignant neoplasm of endocrine gland (disorder)
443520009,Chondrosarcoma (disorder)
369777009,Gleason Score 8-10: Poorly differentiated
363350007,Malignant tumour of caecum
86293007,Adenocarcinoid tumor
285610008,UKP - Metastasis to large intestine of unknown primary
94073009,Malignant neoplasm of sternum
363476006,Malignant neoplasm of spinal meninges
285641009,UKP - Metastasis to brain of unknown primary
255073006,"Malignant tumor of ear, nose and throat"
94641004,Secondary malignant neoplasm of trachea
314967004,Local recurrence of malignant tumor of kidney
187993009,"Malignant neoplasm of connective and soft tissue, upper arm"
254462001,Carcinoma of parotid gland
166851000000104,NA
363378008,Malignant tumor of major salivary gland
187640005,Malignant neoplasm of anterior 2/3 of tongue ventral surface
754361000000102,NA
187726001,Malignant tumor of middle third of esophagus
11671000,Adenoid cystic carcinoma
188015001,Malignant neoplasm of connective and soft tissue of abdomen
109383000,Mesothelioma of pericardium
254994000,Rhabdomyosarcoma of orbit
112685006,"Carcinosarcoma, embryonal"
255028004,Follicular thyroid carcinoma
187693006,Malignant tumour of posterior wall of nasopharynx
15619004,"Hepatocellular carcinoma, fibrolamellar"
109369002,Overlapping malignant neoplasm of larynx
254860001,Malignant sex cord tumor of ovary
188191009,Malignant neoplasm of fundus of corpus uteri
255067005,Sarcoma of bone and connective tissue
187949009,Malignant neoplasm of fifth metacarpal bone
38549000,"Carcinoma, undifferentiated"
1090151000000104,NA
254878006,Endometrial carcinoma
94446003,Secondary malignant neoplasm of obturator lymph nodes
187708004,Malignant tumor aryepiglottic fold - hypopharyngeal aspect
254551004,Carcinoma of lower third of esophagus
254909003,Carcinoma of foreskin
188283009,Malignant neoplasm of corpus striatum
254431000,Carcinoma of lateral part of floor of mouth
416712009,Clear cell (mesonephric) neoplasm of ovary (disorder)
416901002,Malignant medulloepithelioma of ciliary body (disorder)
109885001,Overlapping malignant neoplasm of vulva
255081007,Carcinoma of cecum
187975008,Malignant neoplasm of third metatarsal bone
187742008,Malignant tumor of body of stomach
93209006,Malignant melanoma of perianal skin
31131002,Vipoma
94627008,Secondary malignant neoplasm of the peritoneum
17302008,Cerebellar sarcoma
58248003,"Carcinoma, anaplastic"
254764001,Peripheral neuroblastoma
188001003,Malignant neoplasm of connective and soft tissue of thigh and upper leg
187946002,Malignant neoplasm of second metacarpal bone
254950006,Oligodendroglioma of spinal cord
187662005,Malignant tumor of lower labial sulcus
276870001,Carcinoma of fallopian tube
237833006,Carcinoid crisis
428322007,Malignant neoplasm of uterine adnexa (disorder)
255032005,Medullary thyroid carcinoma
187918004,Malignant neoplasm of lumbar vertebra
189607006,[M]Carcinoid tumors
276799004,DFSP - Dermatofibrosarcoma protruberans
187926007,Malignant neoplasm of costovertebral joint
1090211000000106,NA
363468009,Malignant neoplasm of temporal lobe
188282004,Malignant neoplasm of cerebral cortex
276822007,Malignant melanoma of rectum
372016004,Primary malignant neoplasm of the peritoneum (disorder)
278043000,Malignant seminoma of mediastinum
271323007,"Malignant neoplasm of lip, oral cavity and pharynx"
254481009,Malignant tumour of middle turbinate
278060005,Endometrioid carcinoma of prostate
254609000,Carcinoma of ampulla of Vater
363417006,Malignant tumor of ampulla of Vater
254450000,Carcinoma of upper labial sulcus
312115000,Carcinoma of splenic flexure
363436001,Malignant tumor of endocardium
253000007,Neuroendocrine carcinoma
187824009,"Malignant neoplasm, overlapping lesion of digestive system"
363429002,Malignant tumour of larynx
363501002,Malignant tumor of face
372138000,Carcinoma of esophagus (disorder)
58069009,Ceruminous adenocarcinoma
363502009,Malignant tumour of axilla
94396003,Secondary malignant neoplasm of lymph nodes of multiple sites
188298006,Malignant neoplasm of pons
363467004,Malignant neoplasm of frontal lobe
188245008,Malignant neoplasm of ureteric orifice
31470003,Adenosarcoma
363375006,Malignant tumour of tongue
187716008,Malignant tumour of Waldeyer's ring
188068007,Malignant melanoma of hip
2424003,Sarcoma
302851001,Synovial sarcoma
254535007,Carcinoma of cervical part of esophagus
94344001,Secondary malignant neoplasm of intercostal lymph nodes
83950009,"Malignant tumor, giant cell type"
187675005,Malignant tumour of palatopharyngeal arch
94186002,Secondary malignant neoplasm of bladder
363349007,Malignant tumor of stomach
300988009,Transitional cell carcinoma of ureter
187661003,Malignant neoplasm of upper labial sulcus
187948001,Malignant neoplasm of fourth metacarpal bone
187988006,Malignant neoplasm of tarsus of eyelid
254557000,Carcinoma of body of stomach
94222008,Secondary malignant neoplasm of bone
363444001,Malignant tumor of fallopian tube
363379000,Malignant tumour of parotid gland
276952000,Squamous cell carcinoma of tongue
188152004,Malignant neoplasm of upper-inner quadrant of female breast
253026002,Adenocarcinoma with metaplasia
109912006,Overlapping malignant neoplasm of brain
188156001,Malignant neoplasm of axillary tail of female breast
88897007,"Malignant tumor, fusiform cell type"
109264009,Overlapping malignant neoplasm of skin
312114001,Carcinoma of hepatic flexure
94442001,Secondary malignant neoplasm of nervous system
94145009,Malignant neoplasm of zygomatic bone
19134004,Fascial fibrosarcoma
188239000,Malignant tumor of trigone of urinary bladder
254549003,Carcinoma of middle third of esophagus
109919002,Overlapping malignant neoplasm of peripheral nerves and autonomic nervous system
314995004,Metastasis from malignant tumor of bladder
302816009,"Malignant tumour of soft tissue of head, face and neck"
187900002,Malignant neoplasm of bones of skull and face
48554007,"Carcinoid tumor, argentaffin, malignant"
188045003,Malignant melanoma of scalp
2735009,Papillary cystadenocarcinoma
188265001,Malignant neoplasm of crystalline lens
68614005,Esthesioneuroepithelioma
188318009,Malignant neoplasm of spinal arachnoid mater
187989003,Malignant neoplasm soft tissues of cervical spine
372064008,Malignant neoplasm of female breast (disorder)
188004006,Malignant neoplasm of connective and soft tissue of foot
87992000,"Giant cell sarcoma (except of Bone, M-92503)"
37373007,Meckel's diverticulum
363503004,Malignant tumor of upper limb
254955001,Pituitary carcinoma
277505007,Medulloblastoma of cerebellum
255037004,Parathyroid carcinoma
363415003,Malignant tumor of biliary tract
286897001,Carcinoma of breast - axillary tail
363394001,Malignant tumour of tonsillar fossa
19467007,"Teratoma, malignant"
302817000,Malignant tumor of unknown origin or ill-defined site
428281000,Malignant neoplasm of bone (disorder)
253075001,Sympathicoblastoma
255068000,"Carcinoma of bone, connective tissue, skin and breast"
109267002,Overlapping malignant melanoma of skin
187940008,Malignant neoplasm of carpal bone - pisiform
187974007,Malignant neoplasm of second metatarsal bone
252999006,Malignant endocrine tumor morphology
53618008,Pancreatoblastoma
79143006,Mucinous cystadenocarcinoma
254402004,Carcinoma of frenum of lower lip
18588008,"Synovial sarcoma, biphasic"
363380002,Malignant tumor of submandibular gland
314993006,Metastasis from malignant tumor of uterus
363424007,Malignant tumor of mastoid air cells
253072003,Anaplastic oligoastrocytoma
93945001,Malignant neoplasm of parietal bone
315001009,Metastasis from malignant tumour of gallbladder
6250003,Fibromyxosarcoma
94573004,Secondary malignant neoplasm of skin of thigh
403895004,Squamous cell carcinoma of foot (disorder)
187870002,Malignant neoplasm of lower lobe of lung
372115003,"Primary malignant neoplasm of pelvic bones, sacrum and coccyx (disorder)"
94647000,Secondary malignant neoplasm of trigone of urinary bladder
91161000119101,Primary adenocarcinoma of chest wall
372111007,"Carcinoma of lower lobe, bronchus or lung (disorder)"
93748005,Malignant neoplasm of cerebral ventricle
720346009,Primary seminoma (morphologic abnormality)
372123001,Primary malignant neoplasm of skin head and neck (disorder)
363433009,Malignant tumour of pleura
717968005,Melanoma and neural system tumour syndrome
93868009,Malignant neoplasm of lingual tonsil
1080111000119108,Infiltrating ductal carcinoma of central portion of left female breast (disorder)
93967000,Malignant neoplasm of postcricoid region
94448002,Secondary malignant neoplasm of occipital lobe
447708000,Malignant germ cell neoplasm of anterior mediastinum (disorder)
93704000,Malignant neoplasm of blood vessel of neck
423987006,"Primary malignant neoplasm of vulva, with widespread metastatic disease (disorder)"
94314004,Secondary malignant neoplasm of gingival mucosa
369503006,Malignant tumor involving vagina by direct extension from uterus
94454001,Secondary malignant neoplasm of oropharynx
94333009,Secondary malignant neoplasm of hypopharyngeal aspect of interarytenoid fold
713609000,Invasive carcinoma of breast
94168000,Secondary malignant neoplasm of anterior portion of floor of mouth
1081781000119105,Primary seminoma of left testis (disorder)
369550002,Malignant tumor involving right fallopian tube by direct extension from uterine cervix
109887009,Overlapping malignant neoplasm of male breast
404077005,Extraskeletal osteosarcoma (disorder)
94256002,Secondary malignant neoplasm of clavicle
94610000,Secondary malignant neoplasm of submaxillary gland
109374005,Overlapping malignant neoplasm of mediastinum and pleura
373091001,Primary malignant neoplasm of breast lower outer quadrant (disorder)
94458003,Secondary malignant neoplasm of tonsil
187865009,Malignant neoplasm of middle lobe bronchus
187862007,Malignant neoplasm of upper lobe of lung
94032008,Malignant neoplasm of skin of lip
94476005,Secondary malignant neoplasm of patella
94319009,Secondary malignant neoplasm of great vessels
721671006,Primary neuroendocrine carcinoma of small intestine (disorder)
721621008,Primary squamous cell carcinoma of overlapping lesion of esophagus (disorder)
254703005,Pinkus tumor
94375005,Secondary malignant neoplasm of left lower lobe of lung
715904005,Pineal parenchymal tumor of intermediate differentiation (disorder)
448559003,Malignant teratoma of retroperitoneum (disorder)
184891000119109,Primary adenocarcinoma of small intestine (disorder)
402507001,Basal cell carcinoma of cheek (disorder)
724060008,Malignant neoplasm of right upper lobe of lung (disorder)
735385007,Microsatellite instability-high solid malignant tumor (disorder)
94041003,Malignant neoplasm of skin of thigh
107781000119109,Primary papillary serous cystadenocarcinoma of endometrium (disorder)
99111000119103,Primary adenocarcinoma of intestinal tract
422691006,Squamous cell carcinoma of nasopharynx (disorder)
11010461000119101,Small cell carcinoma (disorder)
93663003,Malignant neoplasm of adnexa of skin
231829006,Malignant tumour of eyelid
417554000,Malignant teratoma of descended testis (disorder)
369521009,Secondary malignant neoplasm of right fallopian tube
128465005,Secondary malignant neoplasm of articular cartilage
94576007,Secondary malignant neoplasm of skin of umbilicus
94605004,Secondary malignant neoplasm of sternum
721644006,Primary malignant neuroendocrine neoplasm of duodenum (disorder)
94192008,Secondary malignant neoplasm of blood vessel of finger
1078901000119100,Primary adenocarcinoma of upper lobe of left lung (disorder)
403986008,Lymphangiosarcoma (disorder)
1098981000119101,Recurrent malignant neoplasm of prostate (disorder)
94133000,Malignant neoplasm of vas deferens
94052009,Malignant neoplasm of soft tissues of buttock
699658004,Glandular malignant peripheral nerve sheath tumour
372018003,Malignant neoplasm of thoracic vertebral column (disorder (disorder)
449637003,Malignant melanoma of skin of upper arm
93943008,Malignant neoplasm of parathyroid gland
721618006,Primary squamous cell carcinoma of upper third of esophagus (disorder)
402529002,Basal cell carcinoma - micronodular (disorder)
448214005,Malignant epithelial neoplasm of oropharynx (disorder)
721620009,Primary squamous cell carcinoma of lower third of esophagus (disorder)
94278009,Secondary malignant neoplasm of endocardium
94420002,Secondary malignant neoplasm of muscle of face
722425009,Reactive oxygen species 1 positive non-small cell lung cancer (disorder)
94587004,Secondary malignant neoplasm of soft tissues of hip
93971002,Malignant neoplasm of posterior wall of oropharynx
721562005,Primary adenocarcinoma overlapping lesion of retroperitoneum peritoneum and omentum (disorder)
404039004,Melanotic malignant nerve sheath tumor (disorder)
721575005,Primary angiosarcoma of heart (disorder)
94523002,Secondary malignant neoplasm of right middle lobe of lung
402494003,Basal cell carcinoma of lower eyelid (disorder)
371987000,Primary malignant neoplasm of fallopian tube (disorder)
94473002,Secondary malignant neoplasm of parietal pleura
188138001,Malignant neoplasm of skin of great toe
93816002,Malignant neoplasm of glottis
733361001,Primary mucinous adenocarcinoma of ovary (disorder)
733834006,Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection (disorder)
93865007,Malignant neoplasm of left upper lobe of lung
707453008,Primary clear cell squamous cell carcinoma of lung (disorder)
703577000,Papillary carcinoma of the breast (morphologic abnormality)
94594001,Secondary malignant neoplasm of soft tissues of thorax
93659005,Malignant neoplasm of accessory sinus
116381000119105,Ganglioneuroblastoma
443488001,Malignant neoplasm of anorectum (disorder)
94645008,Secondary malignant neoplasm of trapezoid bone
67821000119109,"Primary small cell malignant neoplasm of lung, TNM stage 2 (disorder)"
721569001,Primary adenocarcinoma of uterine ligament (disorder)
371988005,Primary malignant neoplasm of false vocal cord (disorder)
423294001,Idiopathic hypereosinophilic syndrome (disorder)
707473003,Primary mucinous adenocarcinoma of trachea (disorder)
369480009,Malignant tumor involving bladder by separate metastasis from uterine cervix
94087009,Malignant neoplasm of testis
231833004,Meibomian gland carcinoma
94348003,Secondary malignant neoplasm of intra-abdominal organs
722530005,Primary squamous cell carcinoma of pharyngeal tonsil (disorder)
722682001,Primary small cell carcinoma of endometrium (disorder)
94291005,Secondary malignant neoplasm of extrahepatic bile ducts
402509003,Basal cell carcinoma of neck (disorder)
94397007,Secondary malignant neoplasm of lymph nodes of neck
722529000,Primary malignant epithelial neoplasm of nasopharynx (disorder)
449077005,Malignant epithelial neoplasm of maxilla (disorder)
94139001,Malignant neoplasm of vestibule of nose
94457008,Secondary malignant neoplasm of palatine bone
446022000,Malignant epithelial neoplasm of uterus (disorder)
703609007,Myxofibrosarcoma
448554008,Liposarcoma of connective tissue (disorder)
403913006,Morpheic basal cell carcinoma (disorder)
254655003,Plantar verrucous carcinoma
109937001,Malignant neoplasm of peripheral nerves of lower limb
93644004,Malignant melanoma of skin of perineum
94479003,Secondary malignant neoplasm of pelvic peritoneum
94490008,Secondary malignant neoplasm of pisiform bone of hand
109945006,Malignant neoplasm of peripheral nerves of pelvis
707490009,Verrucous carcinoma of hypopharynx
93755007,Malignant neoplasm of choroid
254645002,Malignant mesothelioma of pleura
94353008,Secondary malignant neoplasm of ischium
93867004,Malignant neoplasm of lesser curvature of stomach
766248004,Primitive neuroectodermal tumour of cervix uteri
93638003,Malignant melanoma of skin of knee
369464004,Malignant tumor involving ureter by separate metastasis from bladder
423447006,Malignant melanoma of skin of lower eyelid (disorder)
93665005,Malignant neoplasm of adrenal gland
716857003,Hereditary pheochromocytoma and paraganglioma (disorder)
448408001,Sarcoma of upper inner quadrant of female breast (disorder)
310599006,Malignant neoplasm of canthus
721574009,Primary rhabdomyosarcoma of male genital organ (disorder)
1078961000119104,Primary adenocarcinoma of upper lobe of right lung (disorder)
403922007,Balloon cell malignant melanoma (disorder)
402526009,Basal cell carcinoma - follicular (disorder)
369473007,Malignant tumor involving bladder by direct extension from uterine cervix
369468001,Malignant tumor involving urethra by separate metastasis from prostate
707593008,Primary salivary gland-type tumour of oropharynx (disorder)
94654006,Secondary malignant neoplasm of upper limb
449636007,Malignant melanoma of skin of lower leg
93640008,Malignant melanoma of skin of lip
763408003,Rhabdomyosarcoma of cervix uteri
369527008,Malignant tumor involving left ovary by direct extension from uterine cervix
94261000,Secondary malignant neoplasm of commissure of lip
93808006,Malignant neoplasm of frontal sinus
698255000,Intracapsular carcinoma ex pleomorphic adenoma
94371001,Secondary malignant neoplasm of lateral portion of floor of mouth
187864008,"Malignant neoplasm of middle lobe, bronchus or lung"
726652005,Malignant carcinoid tumour of thymus
703615007,Low grade myofibroblastic sarcoma
424334007,"Malignant tumor of spinal cord, intramedullary (disorder)"
733602004,Tubulocystic renal cell carcinoma
372027002,Primary malignant neoplasm of vermilion border of upper lip (disorder)
93914000,Malignant neoplasm of myocardium
721633003,Primary adenocarcinoma of overlapping lesion of stomach (disorder)
302837001,LMM - Lentigo maligna melanoma
721607006,Primary undifferentiated carcinoma of oropharynx (disorder)
448863000,Malignant epithelial neoplasm of pineal gland (disorder)
707487003,Primary giant cell carcinoma of hypopharynx (disorder)
734015000,Clear cell papillary renal cell carcinoma (disorder)
369451000,Malignant tumor involving rectum by direct extension from prostate
372014001,Primary malignant neoplasm of stomach (disorder)
94621009,Secondary malignant neoplasm of temporal bone
423494003,Malignant melanoma of skin of upper eyelid (disorder)
721716004,Primary cholangiocarcinoma of intrahepatic biliary tract (disorder)
369557004,Malignant tumor involving right fallopian tube by separate metastasis from uterus
1079161000119106,Primary basal cell carcinoma of right ear (disorder)
94140004,Malignant neoplasm of visceral pleura
403713003,PUVA therapy-associated squamous cell carcinoma (disorder)
372025005,Primary malignant neoplasm of vagina (disorder)
1082291000119108,Transitional cell carcinoma of left ureter (disorder)
94253005,Secondary malignant neoplasm of chest wall
94578008,Secondary malignant neoplasm of skin of wrist
402522006,Basal cell carcinoma of lower extremity (disorder)
440525003,Primary small cell neoplasm of thymus (disorder)
765740002,Adenosarcoma of corpus uteri (disorder)
94232001,Secondary malignant neoplasm of bronchus of right upper lobe
369479006,Malignant tumor involving bladder by separate metastasis from prostate
93884005,Malignant neoplasm of male breast
424190005,Malignant melanoma of unknown origin (disorder)
733344004,Primary squamous cell carcinoma of lip (disorder)
707697002,Primary squamous cell carcinoma of hypopharyngeal aspect of aryepiglottic fold (disorder)
94219006,Secondary malignant neoplasm of bone of lower limb
403742006,Arsenic-induced skin malignancy (disorder)
93892001,Malignant neoplasm of metacarpal bone
722673007,Primary squamous cell carcinoma of lingual tonsil (disorder)
721578007,Primary liposarcoma of male genital organ (disorder)
372028007,Primary malignant neoplasm of vertebral column (disorder)
94640003,Secondary malignant neoplasm of tonsillar pillar
449100005,Sarcoma of bone of pelvis (disorder)
423032007,Leukemic infiltration of orbit (disorder)
133881000119100,Merkel cell carcinoma of lower limb
707576008,Primary squamous cell carcinoma of subglottis (disorder)
447804006,Leiomyosarcoma of connective tissue (disorder)
94671007,Secondary malignant neoplasm of vas deferens
93889000,Malignant neoplasm of maxillary sinus
1082281000119105,Transitional cell carcinoma of left renal pelvis (disorder)
94433008,Secondary malignant neoplasm of myocardium
404079008,Extraskeletal myxoid chondrosarcoma (disorder)
359782004,Metastatic malignant neoplasm to apex of urinary bladder
94021008,Malignant neoplasm of skin of eyelid
404088004,Low-grade fibromyxoid sarcoma (disorder)
94008001,Malignant neoplasm of skin of ankle
707686002,Primary squamous cell carcinoma of posterior wall of hypopharynx (disorder)
733352001,Primary mucinous cystic neoplasm with associated invasive carcinoma of biliary tract (disorder)
93850006,Malignant neoplasm of labia majora
93830007,Malignant neoplasm of hypopharyngeal aspect of interarytenoid fold
399521000,Necrotic melanoma (morphologic abnormality)
94113004,Malignant neoplasm of undescended testis
94266005,Secondary malignant neoplasm of cranial nerve
93854002,Malignant neoplasm of large intestine
93697005,Malignant neoplasm of blood vessel of forearm
403910009,Circumscribed solid basal cell carcinoma (disorder)
703693004,Post-radiation osteosarcoma
94467003,Secondary malignant neoplasm of parathyroid gland
94244003,Secondary malignant neoplasm of central portion of female breast
281702006,Tibial adamantinoma
93996004,Malignant neoplasm of sacrum
402820007,Basal cell carcinoma of ear (disorder)
698048006,Nasopharyngeal carcinoma type 2b
1078931000119107,Primary adenocarcinoma of lower lobe of right lung (disorder)
449632009,Secondary malignant neoplasm of lower leg (disorder)
423295000,"Squamous cell carcinoma of lung, TNM stage 1 (disorder)"
369582004,Malignant tumor involving vagina by separate metastasis from endometrium
447757002,Angiosarcoma of cheek (disorder)
94049001,Malignant neoplasm of soft palate
763479005,Metaplastic carcinoma of breast (disorder)
369528003,Malignant tumor involving left ovary by direct extension from uterus
707426009,Primary papillary squamous cell carcinoma of larynx (disorder)
369554006,Malignant tumor involving right fallopian tube by separate metastasis from left fallopian tube
721627007,Malignant melanoma of esophagus (disorder)
372124007,Malignant neoplasm of skin of lower limb (disorder)
93880001,Malignant neoplasm of lung
698287002,Malignant melanoma of gum
408648004,Squamous cell carcinoma of epiglottis (disorder)
99131000119108,Astrocytoma of cerebrum (disorder)
403923002,Spindle cell malignant melanoma (disorder)
94284007,Secondary malignant neoplasm of epiglottis
707664003,Primary squamous cell carcinoma of glottis (disorder)
443489009,Chondrosarcoma - category (morphologic abnormality)
719952009,Primary sarcoma (morphologic abnormality)
707471001,Primary clear cell adenocarcinoma of trachea (disorder)
720587009,Donor derived melanoma (disorder)
430621000,Malignant neoplasm of lower respiratory tract (disorder)
413445002,Adenocarcinoma of appendix (disorder)
724058006,Malignant neoplasm of upper lobe of left lung (disorder)
707406005,Mucoepidermoid carcinoma of hypopharynx
94301000,Secondary malignant neoplasm of fibula
707355002,Primary squamous cell carcinoma of sphenoidal sinus
448258005,Sarcoma of mesentery (disorder)
703694005,Low grade central osteosarcoma
707628004,Overlapping squamous cell carcinoma of hypopharynx
707588005,Primary epithelial-myoepithelial carcinoma of oropharynx
94337005,Secondary malignant neoplasm of ilium
94205006,Secondary malignant neoplasm of blood vessel of shoulder
404090003,Malignant infiltration of oral cavity by underlying tumor (disorder)
708979005,Poorly differentiated sarcoma (morphologic abnormality)
94598003,Secondary malignant neoplasm of sphenoid bone
404091004,Malignant infiltration of skin by underlying tumor (disorder)
425535000,Synovial sarcoma - category (morphologic abnormality)
94175004,Secondary malignant neoplasm of appendix
94413009,Secondary malignant neoplasm of middle ear
403920004,Minimal deviation malignant melanoma (disorder)
446939001,Chordoma of clivus (disorder)
723851008,Primary osteosarcoma of articular cartilage of limb (disorder)
94138009,Malignant neoplasm of vestibule of mouth
94615005,Secondary malignant neoplasm of supraclavicular region
93792007,Malignant neoplasm of face
369453002,Malignant tumor involving rectum by direct extension from uterus
109915008,Malignant neoplasm of meninges
93797001,Malignant neoplasm of female genital organ
94187006,Secondary malignant neoplasm of blood vessel of abdomen
373080008,Malignant neoplasm of breast lower inner quadrant (disorder)
369482001,Malignant tumor involving bladder by separate metastasis from vagina
94224009,Secondary malignant neoplasm of brain stem
94166001,Secondary malignant neoplasm of anterior aspect of epiglottis
369609004,Malignant tumor involving an organ by separate metastasis from vagina
128815007,Interdigitating cell sarcoma
94030000,Malignant neoplasm of skin of knee
372026006,Primary malignant neoplasm of vermilion border of lower lip (disorder)
707345001,Primary carcinoma of accessory sinus (disorder)
94195005,Secondary malignant neoplasm of blood vessel of hand
94330007,Secondary malignant neoplasm of hypogastric lymph nodes
722681008,Primary mixed adenocarcinoma of endometrium (disorder)
402502007,Basal cell carcinoma of tip of nose (disorder)
716654007,Non-polyposis Turcot syndrome (disorder)
707493006,Primary lymphoepithelial carcinoma of trachea (disorder)
94421003,Secondary malignant neoplasm of muscle of head
93907002,Malignant neoplasm of muscle of pelvis
369500009,Malignant tumor involving uterine cervix by separate metastasis from fallopian tube
449631002,Secondary malignant neoplasm of skin of upper arm
723281005,Primary malignant melanoma of anus (disorder)
707378008,Primary myoepithelial carcinoma of trachea (disorder)
94102002,Malignant neoplasm of tonsillar fossa
94343007,Secondary malignant neoplasm of inner aspect of upper lip
448675008,Malignant neoplasm of digestive system (disorder)
94086000,Malignant neoplasm of temporal lobe
722832009,Primary solid papillary carcinoma with invasion of breast (disorder)
722671009,Metastatic malignant neoplasm of meninges (disorder)
94078000,Malignant neoplasm of superior wall of nasopharynx
93676009,Malignant neoplasm of anus
733144006,Malignant epithelial neoplasm of bronchus (disorder)
724056005,Malignant neoplasm of lower lobe of right lung (disorder)
443648003,Malignant neoplasm of ear (disorder)
448775003,Sarcoma of radius (disorder)
187854004,Malignant neoplasm of mucosa of trachea
403949007,Apocrine adenocarcinoma of skin (disorder)
94063007,Malignant neoplasm of soft tissues of trunk
371995001,Primary malignant neoplasm of larynx (disorder)
93872008,Malignant neoplasm of long bone of upper limb
707466008,Primary adenoid cystic carcinoma of lung (disorder)
369470005,Malignant tumor involving bladder by direct extension from fallopian tube
93887003,Malignant neoplasm of mastoid air cells
723854000,Primary Ewing sarcoma of articular cartilage of limb (disorder)
94512001,Secondary malignant neoplasm of rectovesical septum
94504009,Secondary malignant neoplasm of pubis
94649002,Secondary malignant neoplasm of trunk
369476004,Malignant tumor involving bladder by separate metastasis from endometrium
423468007,"Squamous cell carcinoma of lung, TNM stage 2 (disorder)"
448930008,Squamous cell carcinoma of nose (disorder)
707357005,Primary squamous cell carcinoma of laryngeal cartilage (disorder)
94006002,Malignant neoplasm of sigmoid colon
94196006,Secondary malignant neoplasm of blood vessel of head
109831001,Overlapping malignant neoplasm of palate
372098004,Carcinoma of endocervix (disorder)
1090881000000100,NA
94228007,Secondary malignant neoplasm of bronchus of left lower lobe
94559008,Secondary malignant neoplasm of skin of groin
448250003,Malignant teratoma of pineal region (disorder)
107581000119103,Astrocytoma of brain stem
276750003,Malignant tumor of skin with pilar differentiation
107771000119106,Primary malignant clear cell neoplasm of endometrium (disorder)
707581004,Primary papillary squamous cell carcinoma of oropharynx (disorder)
93742006,Malignant neoplasm of cartilage of nose
93886007,Malignant neoplasm of mandible
403714009,PUVA therapy-associated malignant melanoma (disorder)
369526004,Malignant tumor involving left ovary by direct extension from right ovary
765094003,Renal medullary carcinoma (morphologic abnormality)
354351000119105,Primary malignant neoplasm of left kidney (disorder)
93827000,Malignant neoplasm of hilus of lung
128772005,Periosteal osteosarcoma
93701008,Malignant neoplasm of blood vessel of inguinal region
722672002,Primary squamous cell carcinoma of root of tongue
87111000119109,Malignant glioma of hypothalamus (disorder)
93861003,Malignant neoplasm of lateral wall of nasopharynx
94120006,Malignant neoplasm of urachus
94179005,Secondary malignant neoplasm of ascending colon
404080006,Extraskeletal mesenchymal chondrosarcoma (disorder)
423700001,Squamous cell carcinoma of auricle of ear (disorder)
707586009,Primary myoepithelial carcinoma of oropharynx
94062002,Malignant neoplasm of soft tissues of thorax
133531000119104,Malignant neuroendocrine tumour
423829008,Invasive vulval Paget's disease (disorder)
371986009,Primary malignant neoplasm of eye (disorder)
94571002,Secondary malignant neoplasm of skin of shoulder
93807001,Malignant neoplasm of frontal lobe
94358004,Secondary malignant neoplasm of junctional region of epiglottis
94428009,Secondary malignant neoplasm of muscle of shoulder
721645007,Primary neuroendocrine carcinoma of duodenum (disorder)
254626006,Adenocarcinoma of lung
402516002,Basal cell carcinoma of abdomen (disorder)
1079191000119104,Primary basal cell carcinoma of right lower limb (disorder)
699358009,High grade endometrial stromal sarcoma (disorder)
733162002,Primary malignant neuroendocrine neoplasm of anus
721698005,Primary malignant neuroendocrine neoplasm of colon (disorder)
