MedCodeID,Description
570731000006112,"Closed spinal fracture with central thoracic cord lesion, T7-12"
563961000006116,Closed fracture of thoracic spine with cord lesion NOS
318542015,Open fracture of thoracic spine with spinal cord lesion
318546017,"Open spinal fracture with central thoracic cord lesion, T1-6"
44441000006115,"Open spinal fracture with anterior thoracic cord lesion, T7-12"
265391000006117,"Open spinal fracture with central thoracic cord lesion, T7-12"
318555019,Open fracture of thoracic spine with spinal cord lesion NOS
318556018,Closed fracture of lumbar spine with spinal cord lesion
895341000006116,#Lumbar spine + cord lesion
318563018,Open fracture of lumbar spine with spinal cord lesion
895361000006117,#Spine NOS + cord lesion
750591000006119,Late effect of fracture of spine and trunk without mention of cord lesion
370001000000111,Vertebroplasty of fracture of spine
375761000000118,Posterior decompression of fracture of spine NEC
394586014,Other reduction of fracture of spine
411017011,Other reduction of fracture of spine and stabilisation
698931000006114,Manipulative reduction of fracture of spine
276483013,Spinal extension traction for fracture of spine
875101000006110,Spinal extension traction
276485018,Spinal traction for fracture of spine NEC
276487014,Primary bedrest stabilisation of spinal fracture
276491016,Primary skull traction stabilisation of spinal fracture
276492011,Primary cast stabilisation of spinal fracture
276495013,Primary external fixation stabilisation of spinal fracture
276496014,Primary other external stabilisation of spinal fracture
276501010,Revision to collar stabilisation of cervical spine fracture
276502015,Revision to skull traction stabilisation of spinal fracture
276505018,Revision to cast stabilisation of spinal fracture
166841000006113,Revision to external fixation stabilisation of spinal fracture
276508016,Revision to other external stabilisation of spinal fracture
276522016,Revision to closed reduction spinal fracture alone
171431000006117,Revision cls reduc spinal fracture+other external stabilistn
276559015,Other specified other reduction of fracture of spine
761191000006114,Fixation of spinal fracture
503551000006112,Barr skull traction for fracture of spine
761201000006112,Fixation of fracture of spine and skull traction HFQ
602751000006117,Crutchfield skull traction for fracture of spine
204991000006116,Primary open reduc spinal fracture+other internal fix
159461000006110,Rvsn open reduc spinal fracture+other internal fix
1682801000000118,Removal of fracture fixation device from spine
276582018,Other specified fixation of fracture of spine
276583011,Fixation of fracture of spine NOS
990941000006118,#Spine NOS - no cord lesion
793681000006116,Fracture of transverse process of spine without spinal cord lesion
402831015,Fracture of vertebra without spinal cord lesion
402832010,Fracture of spine without mention of spinal cord injury
391330014,Closed fracture of axis without spinal cord lesion
391329016,Closed fracture of atlas without spinal cord injury
531571000006114,Closed fracture of first cervical vertebra without spinal cord injury
531601000006119,Closed fracture of second cervical vertebra without spinal cord injury
531621000006112,Closed fracture of third cervical vertebra without spinal cord injury
531641000006117,Closed fracture of fourth cervical vertebra without spinal cord injury
531661000006118,Closed fracture of fifth cervical vertebra without spinal cord injury
531681000006111,Closed fracture of sixth cervical vertebra without spinal cord injury
531701000006114,Closed fracture of seventh cervical vertebra without spinal cord injury
391337012,Open fracture of atlas without spinal cord lesion
391340012,Open fracture of axis without spinal cord lesion
531581000006112,Open fracture of first cervical vertebra without mention of spinal cord lesion
402843019,Open fracture axis
531611000006116,Open fracture of second cervical vertebra without mention of spinal cord lesion
318478011,Open vertical fracture of sacrum
318485010,Fracture of lumbar spine and pelvis
318492017,Multiple fractures of lumbar spine and pelvis
793671000006119,Fracture of transverse process of spine with spinal cord lesion
318571019,Closed fracture of sacrum with spinal cord lesion
895351000006119,#Sacrum/coccyx + cord lesion
563691000006115,Closed fracture of sacrum with unspec spinal cord lesion
318574010,Closed fracture of sacrum with other cauda equina injury
318575011,Closed fracture of sacrum with other spinal cord injury
318581015,Open fracture of sacrum with spinal cord lesion
318582010,Open fracture of sacrum with unspecified spinal cord lesion
318584011,Open fracture of sacrum with other cauda equina injury
318585012,Open fracture of sacrum with other spinal cord injury
318587016,Closed fracture of coccyx with spinal cord lesion
562841000006118,Closed fracture of coccyx with unspec spinal cord lesion
318589018,Closed fracture of coccyx with complete cauda equina lesion
318590010,Closed fracture of coccyx with other cauda equina injury
318591014,Closed fracture of coccyx with other spinal cord injury
318593012,Open fracture of coccyx with spinal cord lesion
318594018,Open fracture of coccyx with unspecified spinal cord lesion
318595017,Open fracture of coccyx with complete cauda equina lesion
318596016,Open fracture of coccyx with other cauda equina injury
318597013,Open fracture of coccyx with other spinal cord injury
