SNOMEDCTCodes,Description
448254007,Non-Hodgkin's lymphoma of central nervous system (disorder)
109994006,Essential thrombocythemia (clinical)
724647003,Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus (disorder)
404114005,Erythrodermic mycosis fungoides (disorder)
93552007,Hodgkin's sarcoma of lymph nodes of inguinal region AND/OR lower limb
6381009,Alpha heavy chain disease
93207008,Malignant mast cell tumor of spleen
128932005,Acute leukemia (category)
93516008,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb"
713718006,Diffuse non-Hodgkin's immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection
448709005,Non-Hodgkin's lymphoma of stomach (disorder)
404150003,Mantle cell B-cell lymphoma (nodal/systemic with skin involvement) (disorder)
254792006,Proliferating angioendotheliomatosis
97361000119109,Hypoalbuminemia due to protein calorie malnutrition (disorder)
371012000,"Acute lymphoblastic leukemia, transitional pre-B-cell (disorder)"
3172003,Peripheral T-cell lymphoma
413443009,Acute myeloid leukemia - category (morphologic abnormality)
449218003,Lymphoma of sigmoid colon (disorder)
189509003,"Refractory anaemia without sideroblasts, so stated"
721302006,Refractory anemia with ringed sideroblasts associated with marked thrombocytosis (disorder)
92811003,Chronic leukemia in remission
721310007,Aggressive natural killer-cell leukemia (disorder)
450914009,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1 (morphologic abnormality)
103690005,Acute myeloid leukemia without maturation
702786004,Follicular non-Hodgkin's lymphoma diffuse follicle center sub-type grade 1 (disorder)
93551000,"Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck"
397345009,Acute leukemia of ambiguous lineage (morphologic abnormality)
404110001,Hypomelanotic mycosis fungoides (disorder)
414791003,"Myelodysplastic syndrome, unclassified by WHO classification (disorder)"
397011009,Mast cell malignancy of lymph nodes (disorder)
397350003,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (morphologic abnormality)
119247004,Hypoalbuminemia
446688004,Leukemic infiltration (morphologic abnormality)
414553000,Kappa light chain myeloma (disorder)
109971005,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)"
738527001,Myeloid/lymphoid neoplasm associated with PDGFRA rearrangement
419094004,Immunodeficiency-associated Burkitt's lymphoma (morphologic abnormality)
449074003,Lymphoma of small intestine (disorder)
404103007,Lymphomatoid papulosis type A (CD-30 positive type) (disorder)
415156005,Precursor T-cell neoplasm (morphologic abnormality)
404139001,Leukemic infiltration of skin in hairy-cell leukemia (disorder)
449075002,Lymphoma of cardioesophageal junction (disorder)
397342007,Acute myeloid leukemia with multilineage dysplasia without antecedent myelodysplastic syndrome (morphologic abnormality)
426885008,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head (disorder)"
404131003,CD-30 negative T-immunoblastic cutaneous lymphoma (disorder)
404155008,Granulocytic sarcoma affecting skin (disorder)
404144008,Primary cutaneous diffuse large cell B-cell lymphoma (disorder)
709471005,Periodontitis co-occurrent with leukaemia
93519001,"Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site"
92511007,Burkitt's tumor of lymph nodes of axilla AND/OR upper limb
449307001,Follicular non-Hodgkin's lymphoma of ovary (disorder)
426370008,Subacute lymphoid leukemia in remission (disorder)
397015000,Systemic mastocytosis with associated clonal hematological non-mast cell lineage disease (disorder)
415113000,Plasmacytoma - category (morphologic abnormality)
404136008,Aggressive NK-cell leukemia involving skin (disorder)
450907007,Hydroa vacciniforme-like lymphoma (morphologic abnormality)
404137004,Precursor B-cell lymphoblastic lymphoma involving skin (disorder)
404113004,Tumor stage mycosis fungoides (disorder)
13048006,Orbital lymphoma
448553002,Lymphoma of pelvis (disorder)
448663003,Diffuse non-Hodgkin's lymphoma of stomach (disorder)
188531003,Hodgkin's paragranuloma of lymph nodes of multiple sites
419586003,"Primary cutaneous T-cell lymphoma, large cell, CD30-negative (morphologic abnormality)"
766935007,Primary bone lymphoma
448317000,Follicular non-Hodgkin's lymphoma of soft tissue (disorder)
413537009,Angioimmunoblastic T-cell lymphoma (disorder)
414654003,Mature (peripheral) B-cell neoplasm (morphologic abnormality)
450954006,B lymphoblastic leukaemia lymphoma with hypodiploidy (Hypodiploid ALL)
123313007,"Alpha heavy chain disease, enteric form"
418789003,Primary cutaneous plasmacytoma (morphologic abnormality)
127070008,Malignant histiocytic disorder
702476004,Therapy-related myelodysplastic syndrome (disorder)
450959001,T-cell/histiocyte rich large B-cell lymphoma
450915005,Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged
404120006,Localized pagetoid reticulosis (disorder)
420028002,Primary cutaneous marginal zone B-cell lymphoma (morphologic abnormality)
61301000119102,Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia
404111002,Lymphomatoid papulosis-associated mycosis fungoides (disorder)
447989004,Non-Hodgkin's lymphoma of extranodal site (disorder)
419386004,Pagetoid reticulosis (morphologic abnormality)
397347001,Precursor B-lymphoblastic leukemia/lymphoblastic lymphoma (morphologic abnormality)
93205000,Malignant mast cell tumor of lymph nodes of inguinal region AND/OR lower limb
425869007,"Acute promyelocytic leukemia, FAB M3, in remission (disorder)"
448231003,Follicular non-Hodgkin's lymphoma of nose (disorder)
425941003,Pre B-cell acute lymphoblastic leukemia in remission (disorder)
25050002,"Alpha heavy chain disease, respiratory form"
93190006,Malignant histiocytosis of extranodal AND/OR solid organ site
722954005,B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma (disorder)
702977001,Follicular non-Hodgkin's lymphoma diffuse follicle centre cell sub-type grade 2
93201009,Malignant mast cell tumor of intrapelvic lymph nodes
762315004,Therapy related acute myeloid leukaemia due to and following administration of antineoplastic agent
715950008,Anaplastic lymphoma kinase positive large B-cell lymphoma (disorder)
721313009,Indeterminate dendritic cell tumour
128874001,Cutaneous CD30+ lymphoproliferative disorder
448774004,Non-Hodgkin's lymphoma of uterine cervix (disorder)
448384001,Non-Hodgkin's lymphoma of nose (disorder)
415285009,Refractory cytopenia with multilineage dysplasia (disorder)
450929006,Acute myeloid leukaemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1
404172001,Mast cell leukemia affecting skin (disorder)
20224008,Delta heavy chain disease
61291000119103,Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia in remission (disorder)
733598001,Acute myeloid leukemia with t(6;9)(p23;q34) translocation (disorder)
414780005,Mucosa-associated lymphoid tissue (MALT) lymphoma of orbit (disorder)
415110002,Plasma cell myeloma/plasmacytoma (disorder)
714463003,Primary effusion lymphoma co-occurrent with infection caused by Human herpesvirus 8 (disorder)
450909005,Plasmablastic lymphoma (morphologic abnormality)
285428004,IgD monoclonal gammopathy of uncertain significance
128824003,Pro-T ALL
94688000,Mixed cell type lymphosarcoma of intrathoracic lymph nodes
441313008,Indolent multiple myeloma (disorder)
447100004,Marginal zone lymphoma (disorder)
110000005,Refractory anaemia with excess blasts in transformation (clinical)
699818003,T-cell large granular lymphocytic leukemia
766048008,Acute myeloid leukaemia and myelodysplastic syndrome related to radiation
93542008,"Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck"
93550004,Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb
402880009,Primary cutaneous large T-cell lymphoma (disorder)
450950002,B lymphoblastic leukaemia lymphoma with t(9;22)(q34;q11.2); BCR-ABL1
94716000,Myeloid leukemia in remission
399456004,Plasma cell myeloma/plasmacytoma (morphologic abnormality)
404138009,Small lymphocytic B-cell lymphoma involving skin (disorder)
762690000,Classical Hodgkin lymphoma (disorder)
713483007,Reticulosarcoma co-occurrent with human immunodeficiency virus infection
84631004,Lymphoproliferative disease
415109007,Plasma cell myeloma - category (morphologic abnormality)
734066005,Diffuse large B-cell lymphoma of central nervous system (disorder)
734141009,Splenic B-cell lymphoma (morphologic abnormality)
449058008,Follicular non-Hodgkin's lymphoma of tonsil (disorder)
450908002,Primary cutaneous gamma-delta T-cell lymphoma (morphologic abnormality)
415284008,Refractory anemia with excess blasts-2 (disorder)
415283002,Refractory anemia with excess blasts-1 (disorder)
103682005,Subcutaneous panniculitic T-cell lymphoma
724645006,T-cell hystiocyte rich large B-cell lymphoma (disorder)
93496009,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb"
128798004,Composite Hodgkin and non-Hodgkin lymphoma
448217003,Follicular non-Hodgkin's lymphoma of prostate (disorder)
128806000,"Malignant lymphoma, lymphoblastic"
93555009,Hodgkin's sarcoma of extranodal AND/OR solid organ site
447656001,Lymphoma of pylorus of stomach (disorder)
95264000,Sézary's disease of extranodal AND/OR solid organ site
766046007,Acute myeloid leukemia and myelodysplastic syndrome related to topoisomerase type 2 inhibitor
404121005,Generalized pagetoid reticulosis (disorder)
718195003,Inherited predisposition to essential thrombocythemia (disorder)
404115006,Bullous mycosis fungoides (disorder)
703820005,Acute myeloid leukemia with mutated NPM1 (morphologic abnormality)
734524001,Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation (morphologic abnormality)
93137007,"Letterer-Siwe disease of lymph nodes of head, face AND/OR neck"
413840004,Chronic lymphoid leukemia - category (morphologic abnormality)
92509003,Burkitt's tumor of intrapelvic lymph nodes
721555001,Follicular lymphoma of small intestine (disorder)
93515007,"Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck"
402881008,Primary cutaneous B-cell lymphoma (disorder)
404143002,Primary cutaneous follicle centre-cell B-cell lymphoma (disorder)
449065000,Diffuse non-Hodgkin's lymphoma of nose (disorder)
93497000,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck"
721306009,Therapy related acute myeloid leukemia and myelodysplastic syndrome (disorder)
413616009,B-cell neoplasm (morphologic abnormality)
112241002,Lymphoma stage III 1
5701003,Lymphoma stage IIe
94686001,Mixed cell type lymphosarcoma of intra-abdominal lymph nodes
419770008,Endemic Burkitt's lymphoma (morphologic abnormality)
12341000132100,"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma (morphologic abnormality)"
445925008,Lymphomatous infiltration (morphologic abnormality)
128827005,Acute myeloid leukemia without prior myelodysplastic syndrome
109968002,"Diffuse non-Hodgkin's lymphoma, small cell (clinical)"
89487002,Lymphoma stage Ie
765136002,Primary cutaneous epidermotropic cytotoxic CD8 positive T-cell lymphoma
91860005,Acute myeloid leukemia in remission
93206004,Malignant mast cell tumor of lymph nodes of multiple sites
763666008,Splenic marginal zone B-cell lymphoma
448376000,Non-Hodgkin's lymphoma of ovary (disorder)
404151004,Leukemic infiltration of skin in myeloid leukemia (disorder)
94687005,Mixed cell type lymphosarcoma of intrapelvic lymph nodes
449177007,Diffuse non-Hodgkin's lymphoma of bone (disorder)
426124006,"Acute myeloid leukemia with maturation, FAB M2, in remission (disorder)"
404154007,Leukemic infiltration of skin in monocytic leukemia (disorder)
404145009,Primary cutaneous anaplastic large cell B-cell lymphoma (disorder)
128800006,Primary effusion lymphoma
404152006,Leukemic infiltration of skin in acute myeloid leukemia (disorder)
93501005,"Hodgkin's disease, lymphocytic-histiocytic predominance of extranodal AND/OR solid organ site"
128821006,"Prolymphocytic leukemia, T-cell type"
733895005,Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma (morphologic abnormality)
420302007,Reticulosarcoma associated with AIDS (disorder)
724649000,Langerhans cell sarcoma (disorder)
763477007,Primary lymphoid conjunctival tumor
427642009,T-cell acute lymphoblastic leukemia in remission (disorder)
285430002,Light chain monoclonal gammopathy of uncertain significance
93543003,Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb
95194004,"Nodular lymphoma of unspecified, extranodal or solid organ site"
404109006,Follicular mucinosis type mycosis fungoides (disorder)
404127009,CD-30 positive T-immunoblastic cutaneous lymphoma (disorder)
450943001,"Post transplant lymphoproliferative disorder, no ICD-O subtype (morphologic abnormality)"
128830003,"Therapy-related acute myeloid leukemia, epipodophyllotoxin-related"
448738008,Non-Hodgkin's lymphoma of soft tissue (disorder)
441559006,Mantle cell lymphoma of spleen
128808004,Precursor T-cell lymphoblastic lymphoma
413842007,Chronic myeloid leukemia in lymphoid blast crisis (disorder)
404134006,Anaplastic large T-cell systemic malignant lymphoma (disorder)
448672006,Follicular non-Hodgkin's lymphoma of lung (disorder)
93506000,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck"
93187000,Malignant histiocytosis of lymph nodes of inguinal region AND/OR lower limb
448319002,Diffuse non-Hodgkin's lymphoma of nasopharynx (disorder)
725391003,Acute myeloid leukemia with t(8;16)(p11;p13) translocation (morphologic abnormality)
128823009,c-ALL
404118008,Syringotropic mycosis fungoides (disorder)
714251006,Philadelphia chromosome-negative precursor B-cell acute lymphoblastic leukaemia
449221001,Diffuse non-Hodgkin's lymphoma of central nervous system (disorder)
397344008,"Therapy-related acute myeloid leukemia and myelodysplastic syndrome, topoisomerase type II inhibitor-related type (morphologic abnormality)"
448468003,Diffuse non-Hodgkin's lymphoma of oral cavity (disorder)
404147001,Follicle centre-cell B-cell lymphoma (nodal/systemic with skin involvement) (disorder)
449059000,Follicular non-Hodgkin's lymphoma of uterine cervix (disorder)
449222008,Follicular non-Hodgkin's lymphoma of stomach (disorder)
404135007,Angiocentric NK/T-cell malignant lymphoma involving skin (disorder)
421246008,Precursor T-cell lymphoblastic lymphoma (disorder)
763309005,Acute myeloid leukemia with nucleophosmin 1 somatic mutation (disorder)
450928003,Acute myeloid leukaemia with t(6;9)(p23;q34); DEK-NUP214
430338009,Smoldering chronic lymphocytic leukemia (disorder)
103688009,Acute myelomonocytic leukemia with eosinophils
735332000,Primary cutaneous diffuse large cell B-cell lymphoma of lower extremity (disorder)
427141003,Malignant lymphoma in remission (disorder)
722795004,Meningeal leukemia (disorder)
404119000,Pagetoid reticulosis (disorder)
450949002,"B lymphoblastic leukemia lymphoma, no ICD-O subtype (morphologic abnormality)"
404106004,Lymphomatoid papulosis with Hodgkin's disease (disorder)
74053007,Lymphoma stage IIIs
404153001,Leukemic infiltration of skin in chronic myeloid leukemia (disorder)
285426000,IgM monoclonal gammopathy of uncertain significance
449418000,Follicular non-Hodgkin's lymphoma of testis (disorder)
734044003,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma (morphologic abnormality)
449173006,Diffuse non-Hodgkin's lymphoma of tonsil (disorder)
413389003,Accelerated phase chronic myeloid leukemia (disorder)
413442004,Acute monocytic/monoblastic leukemia (disorder)
93142004,Leukaemia in remission
450953000,B lymphoblastic leukaemia lymphoma with hyperdiploidy
110459008,"Malignant lymphoma, metastatic"
763796007,Megakaryoblastic acute myeloid leukaemia with t(1;22)(p13;q13)
397357000,"Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease (morphologic abnormality)"
91856007,Acute lymphoid leukemia in remission
128802003,Splenic marginal zone lymphoma
425688002,Philadelphia chromosome-positive acute lymphoblastic leukemia (disorder)
725437002,Chronic lymphocytic leukemia genetic mutation variant (disorder)
449219006,Follicular non-Hodgkin's lymphoma of nasopharynx (disorder)
60620005,Epsilon heavy chain disease
128822004,"Precursor cell lymphoblastic leukemia, not phenotyped"
725390002,Acute myeloid leukemia with t(8;16)(p11;p13) translocation (disorder)
724644005,Myeloid leukemia co-occurrent with Down syndrome (disorder)
702785000,Large cell anaplastic lymphoma T cell and Null cell type
92508006,Burkitt's tumor of intra-abdominal lymph nodes
764940002,Inherited acute myeloid leukemia (disorder)
450910000,Anaplastic lymphoma kinase positive large B-cell lymphoma
93507009,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region AND/OR lower limb"
404108003,Poikilodermatous mycosis fungoides (disorder)
404149003,"Lymphoplasmacytic B-cell lymphoma, nodal/systemic with skin involvement (disorder)"
404128004,CD-30 negative cutaneous T-cell lymphoma (disorder)
415286005,Refractory cytopenia with multilineage dysplasia and ringed sideroblasts (disorder)
277597005,5Q minus syndrome
762691001,Classical Hodgkin lymphoma (morphologic abnormality)
413841000,Chronic myeloid leukemia - category (morphologic abnormality)
46744002,"Malignant lymphoma, small cleaved cell, follicular"
398623004,Refractory anemia with excess blasts (disorder)
95261008,Sézary's disease of lymph nodes of inguinal region AND/OR lower limb
721303001,Refractory neutropenia (disorder)
450911001,Large B-cell lymphoma arising in human herpesvirus type 8 associated multicentric Castleman disease
397469009,"Follicular lymphoma, diffuse follicle center cell sub-type, grade 2 (morphologic abnormality)"
448372003,Non-Hodgkin's lymphoma of lung (disorder)
724648008,Plasmablastic lymphoma (disorder)
404116007,Mycosis fungoides with systemic infiltration (disorder)
404140004,Primary cutaneous marginal zone B-cell lymphoma (disorder)
418265009,Primary cutaneous B-cell lymphoma - category (morphologic abnormality)
721308005,Acute leukemia of ambiguous lineage (disorder)
93505001,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb"
84633001,Lymphoma stage IIIse
426642002,"Erythroleukemia, FAB M6 in remission (disorder)"
404117003,Spongiotic mycosis fungoides (disorder)
721314003,Fibroblastic reticular cell neoplasm (disorder)
449063007,Follicular non-Hodgkin's lymphoma of oral cavity (disorder)
448213004,Diffuse non-Hodgkin's lymphoma of prostate (disorder)
93203007,Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb
93537000,Hodgkin's granuloma of extranodal AND/OR solid organ site
95260009,"Sézary's disease of lymph nodes of head, face AND/OR neck"
397352006,Primary cutaneous anaplastic large cell lymphoma (morphologic abnormality)
94071006,Malignant neoplasm of spleen
92515003,Burkitt's tumor of spleen
93528000,Hodgkin's disease of extranodal AND/OR solid organ site
415701004,T-cell AND/OR NK-cell neoplasm (morphologic abnormality)
397340004,Acute myeloid leukemia with recurrent genetic abnormality (morphologic abnormality)
448465000,Diffuse non-Hodgkin's lymphoma of testis (disorder)
109996008,Refractory anaemia (clinical)
103689001,"Acute myeloid leukemia, minimal differentiation"
450955007,B lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); IL3-IGH (morphologic abnormality)
448555009,Lymphoma of body of stomach (disorder)
128834007,Chronic neutrophilic leukemia
449292003,Non-Hodgkin's lymphoma of tonsil (disorder)
713516007,Primary effusion lymphoma (disorder)
239297008,Lymphomatoid granulomatosis of the lung
440422002,Asymptomatic multiple myeloma (disorder)
404157000,Specific skin infiltration in Hodgkin's disease (disorder)
449176003,Diffuse non-Hodgkin's lymphoma of intestine (disorder)
419018000,Primary cutaneous large T-cell lymphoma - category (morphologic abnormality)
703818007,Acute monoblastic and monocytic leukemia
765328000,Classic mycosis fungoides
397358005,Aggressive systemic mastocytosis (morphologic abnormality)
450913003,Acute mixed lineage leukaemia
93204001,"Malignant mast cell tumor of lymph nodes of head, face AND/OR neck"
116821000119104,Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of upper limb (disorder)
109967007,"Diffuse non-Hodgkin's lymphoma, small cleaved cell (clinical)"
119248009,Hyperalbuminemia
426955004,Philadelphia chromosome-positive acute lymphoblastic leukemia (morphologic abnormality)
255102004,Angioendotheliomatosis
103691009,Acute myeloid leukemia with maturation
93199007,Malignant lymphoma of extranodal AND/OR solid organ site
116811000119106,Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of lower limb
415287001,Relapsing chronic myeloid leukemia (disorder)
763719001,Hydroa vacciniforme-like lymphoma (disorder)
448220006,Non-Hodgkin's lymphoma of bone (disorder)
61493004,Mu heavy chain disease
733081008,Reactive plasmacytic hyperplasia (morphologic abnormality)
413990004,Diffuse large B-cell lymphoma - category (morphologic abnormality)
93489007,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region AND/OR lower limb"
733917002,Pediatric follicular lymphoma (morphologic abnormality)
128817004,Systemic light chain disease
307649006,Microglioma
404141000,Primary cutaneous immunocytoma (disorder)
128801005,Thymic large B-cell lymphoma
128935007,Lymphoid leukemia (category)
94690004,"Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck"
447658000,Lymphoma of fundus of stomach (disorder)
92510008,Burkitt's tumor of intrathoracic lymph nodes
92817004,Chronic myeloid leukemia in remission
447806008,Lymphoma of cardia of stomach (disorder)
94148006,Megakaryocytic leukemia in remission
128828000,"FAB M2, t(8;21)(q22;q22)"
397343002,"Therapy-related acute myeloid leukemia and myelodysplastic syndrome, alkylating agent-related type (morphologic abnormality)"
420519005,Malignant lymphoma of the eye region (disorder)
703387000,Cytogenetically normal acute myeloid leukaemia
93488004,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck"
448354009,Non-Hodgkin's lymphoma of intestine (disorder)
92514004,Burkitt's tumor of lymph nodes of multiple sites
448371005,Non-Hodgkin's lymphoma of nasopharynx (disorder)
397349003,Nodal marginal zone B-cell lymphoma (morphologic abnormality)
75339006,Lymphoma stage III 2
1091891000000106,NA
419392005,Primary cutaneous lymphoma (morphologic abnormality)
93152000,Leukaemic reticuloendotheliosis of extranodal AND/OR solid organ site
12311000132101,Refractory acute lymphoid leukemia (disorder)
698646006,Acute monoblastic leukaemia in remission
92512000,"Burkitt's tumor of lymph nodes of head, face AND/OR neck"
450952005,B lymphoblastic leukemia lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) (morphologic abnormality)
414785000,Multiple solitary plasmacytomas (disorder)
128921005,Extramedullary plasmacytoma
128825002,"Chronic myelogenous leukemia, t(9;22)(q34;q11)"
188529007,Hodgkin's paragranuloma of intrapelvic lymph nodes
715664005,Interdigitating dendritic cell sarcoma (disorder)
93200005,Malignant mast cell tumor of intra-abdominal lymph nodes
721305008,Acute myeloid leukemia due to recurrent genetic abnormality (disorder)
404169008,Malignant histiocytosis involving skin (disorder)
94715001,Mycosis fungoides of extranodal AND/OR solid organ site
397348006,Precursor T cell lymphoblastic leukemia/lymphoblastic lymphoma (morphologic abnormality)
448607004,Diffuse non-Hodgkin's lymphoma of uterine cervix (disorder)
705061009,Childhood myelodysplastic syndrome (disorder)
718200007,Primary pulmonary lymphoma (disorder)
448865007,Follicular non-Hodgkin's lymphoma of skin (disorder)
418628003,Follicular mycosis fungoides (morphologic abnormality)
404123008,Leukemic infiltration of skin (T-cell prolymphocytic leukemia) (disorder)
716789004,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly (morphologic abnormality)
133751000119102,Lymphoma of colon
404107008,Patch/plaque stage mycosis fungoides (disorder)
109972003,"Follicular non-Hodgkin's lymphoma, large cell (clinical)"
426071002,Hodgkin's disease in remission (disorder)
766045006,Acute myeloid leukemia and myelodysplastic syndrome related to alkylating agent
404142007,Primary cutaneous plasmacytoma (disorder)
733627006,Primary cutaneous gamma-delta-positive T-cell lymphoma (disorder)
188524002,Hodgkin's paragranuloma of intrathoracic lymph nodes
421283008,Primary lymphoma of brain associated with AIDS (disorder)
404112009,Granulomatous mycosis fungoides (disorder)
448561007,Follicular non-Hodgkin's lymphoma of extranodal site (disorder)
128818009,Acute mixed lineage leukemia
815121000000102,NA
420063007,Sporadic Burkitt's lymphoma (morphologic abnormality)
448995000,Follicular non-Hodgkin's lymphoma of central nervous system (disorder)
12351000132102,"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and Hodgkin lymphoma (morphologic abnormality)"
20447006,Plasma cell dyscrasia with polyneuropathy
94711005,"Mycosis fungoides of lymph nodes of head, face AND/OR neck"
53237008,Large cell (Ki-1+) lymphoma
422853008,Lymphoma of retroperitoneal space (disorder)
427658007,"Acute myelomonocytic leukemia, FAB M4, in remission (disorder)"
726721002,Nodal marginal zone B-cell lymphoma (disorder)
449318001,Non-Hodgkin's lymphoma of prostate (disorder)
277577000,Monoclonal gammopathy of uncertain significance
404122003,Leukemic infiltration of skin (chronic T-cell lymphocytic leukemia) (disorder)
95209008,Plasma cell leukemia in remission
419283005,Primary cutaneous T-cell lymphoma - category (morphologic abnormality)
285423008,IgA monoclonal gammopathy of uncertain significance
128826001,"Atypical chronic myeloid leukemia, Philadelphia chromosome (Ph1) negative"
444911000,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL (disorder)
419563005,"Primary cutaneous T-cell lymphoma, pleomorphic small/medium-sized (morphologic abnormality)"
448447004,Non-Hodgkin's lymphoma of skin (disorder)
419035001,Mature T-cell AND/OR NK cell neoplasm (morphologic abnormality)
764855007,Acute myeloid leukaemia with CEBPA somatic mutations
703819004,Acute myeloid leukaemia with mutated CEBPA
93492006,"Hodgkin's disease, lymphocytic depletion of extranodal AND/OR solid organ site"
815131000000100,NA
93533001,"Hodgkin's granuloma of lymph nodes of head, face AND/OR neck"
92516002,Burkitt's tumor of extranodal AND/OR solid organ site
413836008,Chronic eosinophilic leukemia (morphologic abnormality)
12301000132103,Acute lymphoid leukemia relapse (disorder)
93498005,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region AND/OR lower limb"
93202002,Malignant mast cell tumor of intrathoracic lymph nodes
402882001,Hodgkin's disease affecting skin (disorder)
448387008,Non-Hodgkin's lymphoma of testis (disorder)
425749006,Subacute myeloid leukemia in remission (disorder)
703626001,"Anaplastic large cell lymphoma, T/Null cell, primary systemic type (disorder)"
93534007,Hodgkin's granuloma of lymph nodes of inguinal region AND/OR lower limb
109998009,Refractory anaemia with ringed sideroblasts (clinical)
721762007,Adult T-cell leukemia/lymphoma of skin (disorder)
450951003,B lymphoblastic leukemia lymphoma with t(v;11q23); MLL rearranged
93510002,"Hodgkin's disease, mixed cellularity of extranodal AND/OR solid organ site"
448560008,Diffuse non-Hodgkin's lymphoma of extranodal site (disorder)
115244002,Malignant lymphoma (category)
441962003,Large cell lymphoma of intrapelvic lymph nodes
58961005,Lethal midline granuloma
94704006,Multiple myeloma in remission
307340003,Monosomy 7 syndrome
733860007,Pediatric nodal marginal zone lymphoma (morphologic abnormality)
187822008,Fibrosarcoma of spleen
128934006,Myeloid leukemia (category)
399648005,Intravascular large B-cell lymphoma (morphologic abnormality)
734067001,Splenic diffuse red pulp small B-cell lymphoma (morphologic abnormality)
404129007,CD-30 negative anaplastic large T-cell cutaneous lymphoma (disorder)
723889003,B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1 (disorder)
703821009,T lymphoblastic leukemia/lymphoma
128829008,"Acute myeloid leukemia, MLL"
93546006,Hodgkin's paragranuloma of extranodal AND/OR solid organ site
371134001,"Malignant lymphoma, large cell, polymorphous, immunoblastic (disorder)"
93141006,Letterer-Siwe disease of extranodal AND/OR solid organ site
413656006,Blastic phase chronic myeloid leukemia (disorder)
447805007,Lymphoma of greater curvature of stomach (disorder)
128819001,T-cell large granular lymphocytosis
404130002,CD-30 negative pleomorphic large T-cell cutaneous lymphoma (disorder)
448666006,Follicular non-Hodgkin's lymphoma of bone (disorder)
127220001,Malignant lymphoma of lymph nodes
93541001,Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb
397468001,"Follicular lymphoma, diffuse follicle center sub-type, grade 1 (morphologic abnormality)"
91854005,Acute leukemia in remission
397341000,Acute myeloid leukemia with multilineage dysplasia following a myelodysplastic syndrome or myelodysplastic syndrome/myeloproliferative disorder (morphologic abnormality)
448609001,Diffuse non-Hodgkin's lymphoma of ovary (disorder)
713325002,Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection
404124002,Leukemic infiltration of skin (T-cell lymphoblastic leukemia) (disorder)
189972001,"[M]Malignant lymphoma, lymphocytic, poorly differentiated NOS"
189968000,"[M]Malignant lymphoma, lymphocytic, well differentiated NOS"
189970009,"[M]Malignant lymphoma, centrocytic"
815101000000106,NA
662451000000101,NA
397346005,Acute bilineal leukemia (morphologic abnormality)
468691000000106,NA
833001000000103,NA
190164006,"[X]Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified"
26328002,Disseminated eosinophilic collagen disease
662421000000106,NA
190025005,[M]Leukaemia NOS
